id_atendimento,id_cliente,angel,polo,data_limite,data_de_atendimento
695506,415991771,Fabricio Wanderley Ferreira,ES - VITORIA,2022-02-09,
695454,836051328,Sergio Sena Torres,CE - CASCAVEL,2022-02-09,
695460,956300630,Gabriel Ferreira Oliveira,AC - RIO BRANCO,2022-02-09,
695422,396328320,Fabricio Bandoli Ferreira,ES - GUARAPARI,2022-02-09,
695514,228604554,Fabricio Magalhães Terra,ES - CACHOEIRO DE ITAPEMIRIM,2022-02-09,
695496,285603492,Bruna Wanderley Sena,MS - DOURADOS,2022-02-09,
695442,904791565,Gabriel Xará de,AP - MACAPA,2022-02-09,
695525,492470325,Éder Sena Lima,PR - MARINGA,2022-02-09,
695563,62761225,Mariana Magalhães Lima,PB - CAMPINA GRANDE,2022-02-09,
695550,230019998,João Virgilio Xará,RJ - SANTA CRUZ,2022-02-09,
695594,544409054,João Magalhães Wanderley,RJ - SAO GONÇALO,2022-02-09,
695613,684331634,Mariana Neves Ferreira,PE - CARUARU,2022-02-09,
695660,538276166,Bruna Terra Oliveira,MS - CAMPO GRANDE,2022-02-09,
695655,245638480,Mariana Pereira Terra,PE - GRAVATA,2022-02-09,
695687,691638915,Jônatas Torres Lima,PR - FOZ DO IGUAÇU,2022-02-09,
695709,343905565,Jônatas Torres Virgilio,PR - FOZ DO IGUAÇU,2022-02-09,
695647,255693286,Jônatas Magalhães Xará,PE - OLINDA,2022-02-09,
695742,474363705,Eduardo Lima Terra,RJ - RESENDE,2022-02-09,
695821,151519776,Mariana Oliveira Ferreira,PE - BUNKER RECIFE 1,2022-02-09,
695739,899978519,Eduardo Bandoli Wanderley,RJ - MACAE,2022-02-09,
695786,433455657,Éder Virgilio Terra,PR - LONDRINA,2022-02-09,
695873,496676002,Gabriel Oliveira de,BA - ALAGOINHAS,2022-02-09,
695998,397909430,Gabriel Torres Sena,BA - FEIRA DE SANTANA,2022-02-09,
695922,626961368,Eduardo Terra Oliveira,RJ - MACAE,2022-02-09,
696005,424161694,Mariana Wanderley Ferreira,PB - PATOS,2022-02-09,
696028,14586287,Éder Lima Xará,RJ - CAMPO GRANDE,2022-02-09,
696113,91263092,Mariana Terra de,PB - JOAO PESSOA,2022-02-09,
696112,966771366,João Neves Xará,RO - PORTO VELHO,2022-02-09,
696150,466537635,Éder de Terra,RJ - CABO FRIO,2022-02-09,
696144,716114343,Jônatas Virgilio Bandoli,PE - JABOATAO DOS GUARARAPES,2022-02-09,
696140,308282352,Mariana Bandoli Terra,PB - JOAO PESSOA,2022-02-09,
696188,485747551,Fabricio Magalhães Ferreira,ES - CACHOEIRO DE ITAPEMIRIM,2022-02-09,
696222,686352838,João Sena Magalhães,RJ - SAO GONÇALO,2022-02-09,
696271,440547375,Éder Oliveira Xará,RJ - CABO FRIO,2022-02-09,
696276,848589061,Éder de Neves,RJ - CABO FRIO,2022-02-09,
696303,222989473,Mariana Ferreira Lima,PA - MARABA,2022-02-09,
696261,627190200,Fabricio Wanderley Oliveira,ES - VITORIA,2022-02-09,
696224,204851441,João Torres Virgilio,RS - CAXIAS DO SUL,2022-02-09,
696368,381792438,João Sena Torres,RJ - SAO GONÇALO,2022-02-09,
696372,278742993,Eduardo Bandoli Lima,RJ - MACAE,2022-02-09,
696411,226181604,Éder Neves Sena,RJ - CAMPO GRANDE,2022-02-09,
696347,1703477,Éder Virgilio Sena,PR - LONDRINA,2022-02-09,
696442,700324894,João Bandoli Terra,RJ - SAQUAREMA,2022-02-09,
696474,708542313,Jônatas Oliveira Terra,PR - APUCARANA,2022-02-09,
696540,515742213,Sergio Lima Neves,DF - BRASILIA,2022-02-09,
696561,787708205,João Magalhães Wanderley,RJ - SAO GONÇALO,2022-02-09,
696531,468945082,Gabriel Neves Terra,BA - BUNKER SALVADOR,2022-02-09,
696566,533563647,Jônatas Neves Lima,PR - CURITIBA,2022-02-09,
696565,931933333,Pedro Sena Neves,GO - VALPARAISO DE GOIAS,2022-02-09,
696675,716317293,Fabricio Neves Ferreira,GO - GOIANIA,2022-02-09,
696641,749952030,Pedro Torres Xará,MG - PATOS DE MINAS,2022-02-09,
696622,64712212,Eduardo Oliveira de,RJ - RECREIO,2022-02-09,
696696,524725240,João Lima Ferreira,RO - PORTO VELHO,2022-02-09,
696807,20498164,Fabricio Terra Virgilio,ES - GUARAPARI,2022-02-09,
696764,721309376,João Bandoli Magalhães,RJ - SAQUAREMA,2022-02-09,
696735,608308807,Bruna Pereira Xará,PA - CASTANHAL,2022-02-09,
696740,23335263,Fabricio Magalhães Torres,ES - CACHOEIRO DE ITAPEMIRIM,2022-02-09,
696809,158636065,Eduardo Lima Pereira,RJ - RESENDE,2022-02-09,
696734,32391799,Fabricio Terra Neves,ES - GUARAPARI,2022-02-09,
696729,408276409,Éder Magalhães Virgilio,PR - MARINGA,2022-02-09,
696804,430008625,João Terra Neves,RJ - SAQUAREMA,2022-02-09,
696815,943552537,Bruna Oliveira Ferreira,MT - CUIABA,2022-02-09,
696881,710247375,Eduardo Neves Torres,RJ - RESENDE,2022-02-09,
696829,400976345,Eduardo Pereira Neves,RJ - RIO DAS OSTRAS,2022-02-09,
697022,521517793,Éder Neves Oliveira,RJ - CAMPO GRANDE,2022-02-09,
696961,5539301,Mariana Pereira Ferreira,PE - GRAVATA,2022-02-09,
696923,209104203,Fabricio Xará Ferreira,ES - VITORIA,2022-02-09,
697046,709388702,Pedro Xará Ferreira,MG - ALFENAS,2022-02-09,
697050,769428596,Fabricio Lima Virgilio,GO - GOIANIA,2022-02-09,
697106,693988723,Sergio Lima Terra,DF - BRASILIA,2022-02-09,
697163,220317953,Mariana Pereira Oliveira,PE - GRAVATA,2022-02-09,
697202,649868924,Fabricio Xará Neves,ES - VITORIA,2022-02-09,
697222,726219942,Pedro Torres Oliveira,MG - PATOS DE MINAS,2022-02-09,
697247,184423192,Pedro Bandoli Pereira,MA - SAO LUIS,2022-02-09,
697266,217761630,João Ferreira Lima,RJ - SANTA CRUZ,2022-02-09,
697307,496683563,João Lima Virgilio,RO - PORTO VELHO,2022-02-09,
697256,872033052,João Lima Terra,RO - PORTO VELHO,2022-02-09,
697316,714250032,Gabriel Terra Virgilio,AM - MANAUS,2022-02-09,
697390,423805657,Bruna Ferreira Lima,MG - POÇOS DE CALDAS,2022-02-09,
697345,486667923,Jônatas de Bandoli,PR - APUCARANA,2022-02-09,
697323,52980167,Fabricio de Sena,GO - CATALAO,2022-02-09,
697483,70104570,Bruna de Virgilio,MT - CUIABA,2022-02-09,
697474,558747496,Jônatas Pereira Bandoli,PR - FOZ DO IGUAÇU,2022-02-09,
697447,513191527,Sergio Ferreira Bandoli,BA - VITORIA DA CONQUISTA,2022-02-09,
697494,882589545,Sergio Sena Neves,CE - CASCAVEL,2022-02-09,
697500,276288600,Fabricio de Bandoli,GO - CATALAO,2022-02-09,
697601,670649656,Éder de Torres,RJ - CABO FRIO,2022-02-09,
697622,543549205,Eduardo Neves Terra,RJ - RESENDE,2022-02-09,
697633,591502862,Éder Terra Lima,RJ - BANGU,2022-02-09,
697682,598950710,Éder Ferreira Pereira,PR - LONDRINA,2022-02-09,
697658,872033052,Mariana Ferreira Virgilio,PA - MARABA,2022-02-09,
697661,873708522,Bruna Wanderley Lima,MS - DOURADOS,2022-02-09,
697721,427840710,Mariana Terra Magalhães,PB - JOAO PESSOA,2022-02-09,
697677,823033547,Gabriel Sena Pereira,AL - MACEIO,2022-02-09,
697623,228545170,Éder Xará de,RJ - BUNKER 1,2022-02-09,
697758,453224516,Gabriel de Ferreira,BA - ALAGOINHAS,2022-02-09,
697819,844185188,Eduardo Oliveira Virgilio,RJ - RECREIO,2022-02-09,
697760,463031847,Gabriel Virgilio Wanderley,AC - RIO BRANCO,2022-02-09,
697753,767830127,Gabriel Wanderley Sena,AP - MACAPA,2022-02-09,
697732,667262093,Sergio Virgilio Magalhães,BA - VITORIA DA CONQUISTA,2022-02-09,
697808,602035069,Fabricio Ferreira Virgilio,ES - ARACRUZ,2022-02-09,
697820,55100525,Mariana Lima Magalhães,PE - CARUARU,2022-02-09,
697916,431222678,Jônatas Virgilio Pereira,PE - JABOATAO DOS GUARARAPES,2022-02-09,
697908,451168587,Fabricio Ferreira Torres,ES - ARACRUZ,2022-02-09,
697850,115301704,Gabriel Neves Magalhães,BA - BUNKER SALVADOR,2022-02-09,
697900,923068860,Sergio Sena Ferreira,CE - CASCAVEL,2022-02-09,
697990,260437281,Sergio Wanderley Magalhães,CE - JUAZEIRO DO NORTE,2022-02-09,
697958,366329940,Bruna Lima Virgilio,MT - PRIMAVERA DO LESTE,2022-02-09,
697991,185322802,Mariana Oliveira Wanderley,PE - BUNKER RECIFE 1,2022-02-09,
698036,932659086,Bruna Ferreira Magalhães,MG - POÇOS DE CALDAS,2022-02-09,
698061,484613693,Gabriel Lima Wanderley,BA - BUNKER SALVADOR,2022-02-09,
698045,964195923,Pedro Torres Neves,MG - PATOS DE MINAS,2022-02-09,
698208,835370249,Mariana Pereira Lima,PE - GRAVATA,2022-02-09,
698152,336359587,Mariana Lima Neves,PE - CARUARU,2022-02-09,
698179,617541978,Fabricio Lima Xará,GO - GOIANIA,2022-02-09,
698164,26138576,Pedro Lima Oliveira,MG - JUIZ DE FORA,2022-02-09,
698125,552595186,Bruna Neves Pereira,MT - PRIMAVERA DO LESTE,2022-02-09,
698149,17051178,Fabricio Oliveira Torres,GO - CATALAO,2022-02-09,
698270,81483577,Sergio Magalhães Lima,CE - CASCAVEL,2022-02-09,
698296,328608103,Sergio Terra Sena,CE - FORTALEZA,2022-02-09,
698248,197736924,Eduardo de Xará,RJ - RECREIO,2022-02-09,
698260,754245550,Bruna Xará Wanderley,MS - DOURADOS,2022-02-09,
698295,832253419,João de Wanderley,RN - NATAL,2022-02-09,
698232,918168998,Eduardo Torres Sena,RJ - RIO DAS OSTRAS,2022-02-09,
698239,82047289,Jônatas Bandoli Terra,PE - VALE DO SAO FRANCISCO,2022-02-09,
698267,822191486,Eduardo Ferreira Xará,RJ - DUQUE DE CAXIAS,2022-02-09,
698312,647942931,Eduardo Bandoli Torres,RJ - MACAE,2022-02-09,
698407,440019484,Sergio Pereira Lima,DF - PLANALTINA,2022-02-09,
698328,498366448,Éder Neves Pereira,RJ - CAMPO GRANDE,2022-02-09,
698368,19432173,Gabriel de Virgilio,BA - ALAGOINHAS,2022-02-09,
698391,719371558,Éder Bandoli Wanderley,RJ - BANGU,2022-02-09,
698376,747989913,Mariana Lima Bandoli,PE - CARUARU,2022-02-09,
698347,174246210,Gabriel Ferreira Pereira,AC - RIO BRANCO,2022-02-09,
698388,646461185,Sergio Terra de,CE - FORTALEZA,2022-02-09,
698486,492736147,Mariana Lima Terra,PE - CARUARU,2022-02-09,
698460,639647084,Éder Neves Oliveira,RJ - CAMPO GRANDE,2022-02-09,
698461,77959314,Jônatas Virgilio Magalhães,PE - JABOATAO DOS GUARARAPES,2022-02-09,
698464,166651254,Mariana Oliveira Virgilio,PE - BUNKER RECIFE 1,2022-02-09,
698447,328625174,Éder de Pereira,RJ - CABO FRIO,2022-02-09,
698535,386825445,Sergio Torres Pereira,DF - PLANALTINA,2022-02-09,
698604,51558353,Sergio Xará de,CE - JUAZEIRO DO NORTE,2022-02-10,
698528,791553719,Jônatas Bandoli Wanderley,PE - VALE DO SAO FRANCISCO,2022-02-09,
698555,600265797,Bruna Wanderley Sena,MS - DOURADOS,2022-02-09,
698597,818308581,Eduardo Bandoli Wanderley,RJ - MACAE,2022-02-10,
698687,2675089,Pedro Neves Oliveira,MG - JUIZ DE FORA,2022-02-10,
698722,636637612,Gabriel Magalhães Torres,AL - MACEIO,2022-02-10,
698631,834583592,Bruna Torres Terra,PA - CASTANHAL,2022-02-10,
698634,353407716,João Pereira Neves,RS - CAXIAS DO SUL,2022-02-10,
698688,643756653,Eduardo de Neves,RJ - RECREIO,2022-02-10,
698737,560422706,Fabricio Sena Torres,ES - CACHOEIRO DE ITAPEMIRIM,2022-02-10,
698769,835654649,João Pereira Torres,RS - CAXIAS DO SUL,2022-02-10,
698729,47712288,Gabriel Xará Pereira,AP - MACAPA,2022-02-10,
698741,628528118,Eduardo Wanderley Magalhães,RJ - NITEROI,2022-02-10,
698740,232960415,Sergio Sena Torres,CE - CASCAVEL,2022-02-10,
698778,146086495,Fabricio Bandoli Lima,ES - GUARAPARI,2022-02-10,
698749,698050179,Mariana Pereira Bandoli,PE - GRAVATA,2022-02-10,
698897,666924329,Mariana Virgilio Magalhães,PA - MARABA,2022-02-10,
698851,232860090,Pedro Sena Bandoli,GO - VALPARAISO DE GOIAS,2022-02-10,
698921,843553702,Jônatas Xará Neves,PI - TERESINA,2022-02-10,
698833,676544561,Bruna Ferreira Pereira,MG - POÇOS DE CALDAS,2022-02-10,
698911,161364007,João Terra Sena,RJ - SAQUAREMA,2022-02-10,
698852,489887312,Gabriel Lima Torres,BA - BUNKER SALVADOR,2022-02-10,
698986,944955714,Bruna Lima Sena,MT - PRIMAVERA DO LESTE,2022-02-10,
698972,719684627,João Wanderley Bandoli,RJ - VOLTA REDONDA,2022-02-10,
698933,88055875,Sergio Sena Pereira,CE - CASCAVEL,2022-02-10,
699114,110269385,Sergio de Lima,CE - SOBRAL,2022-02-10,
699043,696032221,Gabriel Terra Virgilio,AM - MANAUS,2022-02-10,
699182,379860696,Mariana Oliveira Wanderley,PE - BUNKER RECIFE 1,2022-02-10,
699198,522896810,Pedro Wanderley Xará,MG - ALFENAS,2022-02-10,
699154,41268737,Sergio Lima de,DF - BRASILIA,2022-02-10,
699280,551718409,Sergio Oliveira Torres,CE - SOBRAL,2022-02-10,
699276,139440658,Bruna Lima Wanderley,MT - PRIMAVERA DO LESTE,2022-02-10,
699292,591267214,Sergio Xará Ferreira,CE - JUAZEIRO DO NORTE,2022-02-10,
699230,114971440,Eduardo Terra Wanderley,RJ - MACAE,2022-02-10,
699311,995876837,Éder Oliveira Ferreira,RJ - CABO FRIO,2022-02-10,
699304,598798403,Sergio Pereira Wanderley,DF - PLANALTINA,2022-02-10,
699299,755627116,João Ferreira Sena,RJ - SANTA CRUZ,2022-02-10,
699388,429003307,Éder Bandoli Terra,RJ - BANGU,2022-02-10,
699342,391019340,Eduardo Torres Lima,RJ - RIO DAS OSTRAS,2022-02-10,
699494,707423539,Pedro Virgilio Wanderley,GO - RIO VERDE,2022-02-10,
699435,709222039,Éder Lima Torres,RJ - CAMPO GRANDE,2022-02-10,
699441,310093832,Eduardo Pereira Neves,RJ - RIO DAS OSTRAS,2022-02-10,
699504,919512560,Éder Bandoli Torres,RJ - BANGU,2022-02-10,
699468,418257968,Mariana de Lima,PE - BUNKER RECIFE 1,2022-02-10,
699620,172481651,Éder Wanderley Neves,RJ - BUNKER 1,2022-02-10,
699543,547446079,João Bandoli Oliveira,RJ - SAQUAREMA,2022-02-10,
699570,600286090,Eduardo Lima de,RJ - RESENDE,2022-02-10,
699643,541272793,Pedro Ferreira Neves,GO - RIO VERDE,2022-02-10,
699711,935401158,Fabricio de Xará,GO - CATALAO,2022-02-10,
699718,630020747,Fabricio Magalhães Wanderley,ES - CACHOEIRO DE ITAPEMIRIM,2022-02-10,
699721,757593594,Gabriel Torres Ferreira,BA - FEIRA DE SANTANA,2022-02-10,
699697,795088969,Pedro Pereira Ferreira,MG - PATOS DE MINAS,2022-02-10,
699702,769466257,Pedro Virgilio Neves,GO - RIO VERDE,2022-02-10,
699790,419981479,Eduardo Ferreira Torres,RJ - DUQUE DE CAXIAS,2022-02-10,
699797,682400316,João Lima Oliveira,RO - PORTO VELHO,2022-02-10,
699803,845683140,Eduardo Xará Bandoli,RJ - NITEROI,2022-02-10,
699734,185929832,Eduardo Torres Bandoli,RJ - RIO DAS OSTRAS,2022-02-10,
699809,381149466,Eduardo Pereira Magalhães,RJ - RIO DAS OSTRAS,2022-02-10,
699729,318499811,João Terra Wanderley,RJ - SAQUAREMA,2022-02-10,
699724,84175408,Gabriel de Xará,BA - ALAGOINHAS,2022-02-10,
699812,674763244,Gabriel Xará Ferreira,AP - MACAPA,2022-02-10,
699917,76570148,Sergio Magalhães Oliveira,CE - CASCAVEL,2022-02-10,
699827,16016050,Eduardo Sena Xará,RJ - ITAPERUNA,2022-02-10,
699967,285223841,Fabricio Ferreira Oliveira,ES - ARACRUZ,2022-02-10,
700000,943792096,Sergio Bandoli Magalhães,CE - FORTALEZA,2022-02-10,
700007,450806947,Fabricio Bandoli Virgilio,ES - GUARAPARI,2022-02-10,
699930,775559410,João Bandoli Xará,RJ - SAQUAREMA,2022-02-10,
699965,506062731,Bruna Oliveira Sena,MT - CUIABA,2022-02-10,
699952,501632330,João Torres Neves,RS - CAXIAS DO SUL,2022-02-10,
699991,920183399,Jônatas de Neves,PR - APUCARANA,2022-02-10,
699927,245932131,Jônatas Neves Oliveira,PR - CURITIBA,2022-02-10,
700045,601285850,Gabriel Sena Neves,AL - MACEIO,2022-02-10,
700084,991993325,Sergio Wanderley Torres,CE - JUAZEIRO DO NORTE,2022-02-10,
700125,845962585,João Lima Bandoli,RO - PORTO VELHO,2022-02-10,
700131,586098237,Bruna Magalhães Virgilio,MG - POUSO ALEGRE,2022-02-10,
700150,811552229,Éder Lima Torres,RJ - CAMPO GRANDE,2022-02-10,
700184,727614512,Bruna Terra Virgilio,MS - CAMPO GRANDE,2022-02-10,
700247,248098447,Gabriel de Terra,BA - ALAGOINHAS,2022-02-10,
700419,717419145,Eduardo Magalhães Bandoli,RJ - ITAPERUNA,2022-02-10,
700373,49225283,Fabricio Pereira de,GO - ITUMBIARA,2022-02-10,
700356,408655442,Bruna Xará Neves,MS - DOURADOS,2022-02-10,
700394,993443580,Sergio Bandoli de,CE - FORTALEZA,2022-02-10,
700434,663674357,Bruna Xará Sena,MS - DOURADOS,2022-02-10,
700459,705739813,Eduardo Pereira Wanderley,RJ - RIO DAS OSTRAS,2022-02-10,
700571,656281774,Eduardo Bandoli Magalhães,RJ - MACAE,2022-02-10,
700557,88066987,Jônatas Pereira Sena,PR - FOZ DO IGUAÇU,2022-02-10,
700563,803268864,João Sena Oliveira,RJ - SAO GONÇALO,2022-02-10,
700720,161204049,João Virgilio Sena,RJ - SANTA CRUZ,2022-02-10,
700625,16022815,Pedro Sena Xará,GO - VALPARAISO DE GOIAS,2022-02-10,
700630,358122302,Mariana Sena Ferreira,PB - CAMPINA GRANDE,2022-02-10,
700700,703856015,Éder de Oliveira,RJ - CABO FRIO,2022-02-10,
700711,655173007,Sergio Lima Xará,DF - BRASILIA,2022-02-10,
700717,851669465,Mariana Magalhães de,PB - CAMPINA GRANDE,2022-02-10,
700646,252199735,Eduardo Virgilio Torres,RJ - DUQUE DE CAXIAS,2022-02-10,
700778,193094240,Mariana Pereira Wanderley,PE - GRAVATA,2022-02-10,
700775,336893995,Sergio Bandoli Sena,CE - FORTALEZA,2022-02-10,
700819,374290155,Pedro Terra Lima,MA - SAO LUIS,2022-02-10,
700794,468117740,Pedro de Virgilio,MG - BELO HORIZONTE,2022-02-10,
700758,830736035,Eduardo Neves Pereira,RJ - RESENDE,2022-02-10,
700876,670342806,Mariana de Magalhães,PE - BUNKER RECIFE 1,2022-02-10,
700866,780499891,Mariana Ferreira Magalhães,PA - MARABA,2022-02-10,
700824,277283501,Jônatas Bandoli Oliveira,PE - VALE DO SAO FRANCISCO,2022-02-10,
700904,698195777,Mariana Oliveira Neves,PE - BUNKER RECIFE 1,2022-02-10,
700847,278201446,Mariana Neves Wanderley,PE - CARUARU,2022-02-10,
700845,585847427,Bruna Xará Torres,MS - DOURADOS,2022-02-10,
700901,815230791,João Oliveira Xará,RN - NATAL,2022-02-10,
701022,179207792,João Neves Torres,RO - PORTO VELHO,2022-02-10,
700976,767416746,João Pereira Bandoli,RS - CAXIAS DO SUL,2022-02-10,
700944,517074233,Bruna Xará Lima,MS - DOURADOS,2022-02-10,
701059,84992965,João Torres Wanderley,RS - CAXIAS DO SUL,2022-02-10,
701070,139546369,Éder de Xará,RJ - CABO FRIO,2022-02-10,
701037,172048692,Eduardo de Lima,RJ - RECREIO,2022-02-10,
701185,558944435,Sergio Oliveira Torres,CE - SOBRAL,2022-02-10,
701125,97398809,Pedro de Wanderley,MG - BELO HORIZONTE,2022-02-10,
701128,316526115,Eduardo Xará Neves,RJ - NITEROI,2022-02-10,
701179,174922313,Mariana Neves Sena,PE - CARUARU,2022-02-10,
701200,19826675,João Oliveira Lima,RN - NATAL,2022-02-10,
701265,831970305,Gabriel Neves de,BA - BUNKER SALVADOR,2022-02-10,
701316,160396385,João Terra Sena,RJ - SAQUAREMA,2022-02-10,
701261,938772883,Gabriel Torres Pereira,BA - FEIRA DE SANTANA,2022-02-10,
701363,635463306,João Lima Sena,RO - PORTO VELHO,2022-02-10,
701339,758976238,Bruna Neves Torres,MT - PRIMAVERA DO LESTE,2022-02-10,
701410,495029693,João Wanderley Terra,RJ - VOLTA REDONDA,2022-02-10,
701425,785925031,Gabriel Wanderley Bandoli,AP - MACAPA,2022-02-10,
701443,264990102,Éder Wanderley Sena,RJ - BUNKER 1,2022-02-10,
701517,52048628,Pedro de Ferreira,MG - BELO HORIZONTE,2022-02-10,
701516,964539552,Bruna Ferreira Virgilio,MG - POÇOS DE CALDAS,2022-02-10,
701442,568992548,Gabriel Xará de,AP - MACAPA,2022-02-10,
701513,118127822,Bruna Torres Ferreira,PA - CASTANHAL,2022-02-10,
701446,196414351,João de Pereira,RN - NATAL,2022-02-10,
701445,523062593,Pedro Xará Neves,MG - ALFENAS,2022-02-10,
701474,505848039,Fabricio Lima Neves,GO - GOIANIA,2022-02-10,
701588,787659752,Sergio Torres de,DF - PLANALTINA,2022-02-10,
701558,919880143,Pedro Virgilio Bandoli,GO - RIO VERDE,2022-02-10,
701564,860680154,Bruna Terra Virgilio,MS - CAMPO GRANDE,2022-02-10,
701555,101158830,Mariana Terra Sena,PB - JOAO PESSOA,2022-02-10,
701621,731426898,João Bandoli Torres,RJ - SAQUAREMA,2022-02-10,
701614,554769776,Jônatas Terra Wanderley,PE - VALE DO SAO FRANCISCO,2022-02-10,
701625,608418118,João Terra Magalhães,RJ - SAQUAREMA,2022-02-10,
701694,136389881,Jônatas Magalhães Ferreira,PE - OLINDA,2022-02-11,
701810,723255842,Jônatas Terra Xará,PE - VALE DO SAO FRANCISCO,2022-02-11,
701750,276181532,Gabriel Terra Ferreira,AM - MANAUS,2022-02-11,
701800,1040521,Sergio Terra Virgilio,CE - FORTALEZA,2022-02-11,
701762,870510946,Fabricio de Oliveira,GO - CATALAO,2022-02-11,
701804,381482796,Bruna Magalhães Xará,MG - POUSO ALEGRE,2022-02-11,
701729,106034316,Eduardo Bandoli Wanderley,RJ - MACAE,2022-02-11,
701805,917688202,Mariana Torres Lima,PE - GRAVATA,2022-02-11,
701773,43623008,Jônatas Oliveira Magalhães,PR - APUCARANA,2022-02-11,
701728,93401405,Éder Virgilio de,PR - LONDRINA,2022-02-11,
701853,940392946,Sergio Lima Neves,DF - BRASILIA,2022-02-11,
701919,494200640,Bruna Virgilio Wanderley,MG - POÇOS DE CALDAS,2022-02-11,
701891,33501587,Éder Sena Virgilio,PR - MARINGA,2022-02-11,
701875,507129458,Jônatas Bandoli Torres,PE - VALE DO SAO FRANCISCO,2022-02-11,
701917,398798237,Pedro Lima Torres,MG - JUIZ DE FORA,2022-02-11,
701823,204234120,Sergio Oliveira Virgilio,CE - SOBRAL,2022-02-11,
701843,818045085,Jônatas Wanderley Ferreira,PI - TERESINA,2022-02-11,
701998,287374431,Bruna de Virgilio,MT - CUIABA,2022-02-11,
701955,679080956,Mariana Oliveira Bandoli,PE - BUNKER RECIFE 1,2022-02-11,
702072,59076370,Bruna Ferreira Bandoli,MG - POÇOS DE CALDAS,2022-02-11,
702037,226456185,Eduardo Magalhães Virgilio,RJ - ITAPERUNA,2022-02-11,
702108,64261341,Mariana Oliveira Torres,PE - BUNKER RECIFE 1,2022-02-11,
702107,388732677,Pedro de Pereira,MG - BELO HORIZONTE,2022-02-11,
702128,853874252,Pedro Neves Bandoli,MG - JUIZ DE FORA,2022-02-11,
702162,335778628,Sergio Neves Pereira,DF - BRASILIA,2022-02-11,
702210,434693995,Fabricio Magalhães de,ES - CACHOEIRO DE ITAPEMIRIM,2022-02-11,
702269,853134015,Sergio Oliveira Lima,CE - SOBRAL,2022-02-11,
702241,505474750,Fabricio Torres Pereira,GO - ITUMBIARA,2022-02-11,
702287,731313790,Sergio Virgilio de,BA - VITORIA DA CONQUISTA,2022-02-11,
702226,108277598,Eduardo Ferreira Terra,RJ - DUQUE DE CAXIAS,2022-02-11,
702253,53014102,Sergio Pereira Xará,DF - PLANALTINA,2022-02-11,
702262,839877347,Gabriel Lima Torres,BA - BUNKER SALVADOR,2022-02-11,
702346,1519081,Fabricio Xará Ferreira,ES - VITORIA,2022-02-11,
702372,530144618,Pedro de Wanderley,MG - BELO HORIZONTE,2022-02-11,
702501,70182394,Mariana Sena Magalhães,PB - CAMPINA GRANDE,2022-02-11,
702478,335212910,Jônatas Xará Sena,PI - TERESINA,2022-02-11,
702507,287301902,Éder Bandoli Terra,RJ - BANGU,2022-02-11,
702560,432152861,Mariana Ferreira Bandoli,PA - MARABA,2022-02-11,
702558,422951761,Bruna Bandoli Xará,MS - CAMPO GRANDE,2022-02-11,
702533,581339968,João Oliveira Xará,RN - NATAL,2022-02-11,
702629,610016490,Fabricio Torres de,GO - ITUMBIARA,2022-02-11,
702695,672017503,Eduardo Ferreira Magalhães,RJ - DUQUE DE CAXIAS,2022-02-11,
702750,945627534,Sergio Wanderley Ferreira,CE - JUAZEIRO DO NORTE,2022-02-11,
702815,645458194,Sergio Lima Terra,DF - BRASILIA,2022-02-11,
